SAP Invoice No,Billing Item,Date,Invoice creation time,Customer Number,Customer Name,Product Code,Material Discription,Quantity,Unit of Measure,No. of Boxes,Billing Type,Plant,Plant State,Cust. Reg,Customer GST No,Billing Type,HSN/SAC Code,Invoice Value,Transporter Name,LR No,Shipping Bill No,Truck No.,Delivery,Plant Name,Customer Location,Customer Pincode,Transporter Name,Transporter ID,Transporter (LR) Document Number,Transporter (LR) Document Date,Distance (KM),Vehical Number,Vehicle Type,EWB Number,EWB Date,Month, Length O.D.in mm , Breadth O.D.in mm , Height O.D.in mm ,Volume,TotalVol
3172475472,10,2/24/2018,9.43.56 AM,3715706,PRAGAT SHETKARI KENDRA,22747,133A,-8,KG,2,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-27,779.04",,,,,8853548570,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,2,552,462,240,0.06120576,0.12241152
3172475733,10,2/26/2018,6.46.35 AM,3715706,PRAGAT SHETKARI KENDRA,54566,113A,-10,L,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089290,"-22,676.75",,,,,8853513652,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,2,532,272,295,0.04268768,0.04268768
3172475731,10,2/26/2018,6.45.31 AM,3715706,PRAGAT SHETKARI KENDRA,54567,143A,-10,L,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089290,"-21,921.63",,,,,8853513639,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,2,357,287,355,0.036372945,0.036372945
3172475734,10,2/26/2018,6.47.50 AM,3715706,PRAGAT SHETKARI KENDRA,22747,133A,-12,KG,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-41,108.69",,,,,8853523426,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,2,552,462,240,0.06120576,0.18361728
3172530078,10,9/27/2018,3.23.41 PM,3715706,PRAGAT SHETKARI KENDRA,61527,156A,-10,L,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-13,759.48",,,,,8853835121,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,9,467,195,285,0.025953525,0.025953525
3172530073,10,9/27/2018,3.21.07 PM,3715706,PRAGAT SHETKARI KENDRA,59175,150A,-10,L,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-14,161.21",,,,,8853842968,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,9,467,467,195,0.042527355,0.042527355
3172530074,10,9/27/2018,3.22.10 PM,3715706,PRAGAT SHETKARI KENDRA,59175,150A,-20,L,2,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-28,322.44",,,,,8853836361,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,9,467,467,195,0.042527355,0.08505471
3172533147,10,10-11-2018,11.04.19 AM,3715706,PRAGAT SHETKARI KENDRA,59175,150A,-80,L,8,ZY61,4752,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-1,10,457.72",,,,,8853797119,SYNGENTA INDIA LTD - Pune,JALNA,431203,,,,,0,,,,,10,467,467,195,0.042527355,0.34021884
3172533581,10,10/13/2018,11.31.32 AM,3715706,PRAGAT SHETKARI KENDRA,61527,156A,-30,L,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-41,278.45",,,,,8853842572,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,10,467,195,285,0.025953525,0.077860575
3172533581,20,10/13/2018,11.31.32 AM,3715706,PRAGAT SHETKARI KENDRA,61528,163A,-40,L,4,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-53,431.45",,,,,8853842572,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,10,482,212,270,0.02758968,0.11035872
3172533583,10,10/13/2018,11.35.13 AM,3715706,PRAGAT SHETKARI KENDRA,61527,156A,-50,L,5,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-67,027.41",,,,,8853796693,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,10,467,195,285,0.025953525,0.129767625
3172533583,20,10/13/2018,11.35.13 AM,3715706,PRAGAT SHETKARI KENDRA,61528,163A,-40,L,4,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089390,"-52,015.45",,,,,8853796693,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,10,482,212,270,0.02758968,0.11035872
3172537817,10,11-01-2018,12.40.33 PM,3715706,PRAGAT SHETKARI KENDRA,55717,8A,-16,L,2,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-37,955.70",,,,,8853796730,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,532,272,295,0.04268768,0.08537536
3172537817,20,11-01-2018,12.40.33 PM,3715706,PRAGAT SHETKARI KENDRA,55714,11A,-160,L,20,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-3,64,148.96",,,,,8853796730,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,357,287,355,0.036372945,0.7274589
3172537817,30,11-01-2018,12.40.33 PM,3715706,PRAGAT SHETKARI KENDRA,55712,10A,-30,L,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-65,984.70",,,,,8853796730,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,392,317,225,0.0279594,0.0838782
3172537868,10,11-01-2018,7.11.16 AM,3715706,PRAGAT SHETKARI KENDRA,55712,10A,-160,L,16,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-3,51,918.43",,,,,8853863417,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,392,317,225,0.0279594,0.4473504
3172537870,10,11-02-2018,7.16.04 AM,3715706,PRAGAT SHETKARI KENDRA,55710,9A,-20,L,2,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-42,460.98",,,,,8853816492,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,467,195,285,0.025953525,0.05190705
3172537870,20,11-02-2018,7.16.04 AM,3715706,PRAGAT SHETKARI KENDRA,55717,8A,-32,L,4,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-75,911.39",,,,,8853816492,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,532,272,295,0.04268768,0.17075072
3172537870,30,11-02-2018,7.16.04 AM,3715706,PRAGAT SHETKARI KENDRA,55714,11A,-824,L,103,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-18,75,367.20",,,,,8853816492,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,357,287,355,0.036372945,3.746413335
3172541786,10,11/23/2018,11.22.13 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-306,KG,51,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-7,75,151.48",,,,,8853824592,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,585,405,285,0.067523625,3.443704875
3172541758,10,11/23/2018,11.04.08 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-786,KG,131,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-19,91,075.38",,,,,8853885326,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,585,405,285,0.067523625,8.845594875
3172541741,10,11/23/2018,10.41.38 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-4,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-10,554.10",,,,,8853823153,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,457,347,270,0.04281633,0.04281633
3172541741,20,11/23/2018,10.41.38 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-54,KG,9,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,31,318.24",,,,,8853823153,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,0.44648208
3172541765,10,11/23/2018,11.09.02 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-4,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-10,554.10",,,,,8853853714,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,457,347,270,0.04281633,0.04281633
3172541769,10,11/23/2018,11.10.47 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-6,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-14,590.92",,,,,8853853770,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,0.04960912
3172541750,10,11/23/2018,10.58.36 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-936,KG,156,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-22,76,182.68",,,,,8853884964,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,7.73902272
3172541753,10,11/23/2018,11.01.07 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,"-1,434.00",KG,239,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-36,32,572.66",,,,,8853885499,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,585,405,285,0.067523625,16.13814638
3172541759,10,11/23/2018,11.05.48 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-12,KG,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-31,662.32",,,,,8853883268,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,457,347,270,0.04281633,0.12844899
3172541743,10,11/23/2018,10.45.13 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-720,KG,120,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-18,23,885.86",,,,,8853824588,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,585,405,285,0.067523625,8.102835
3172541759,20,11/23/2018,11.05.48 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-264,KG,44,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-6,42,000.24",,,,,8853883268,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,2.18280128
3172541783,10,11/23/2018,11.18.34 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,"-1,014.00",KG,169,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-24,65,864.58",,,,,8853886250,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,8.38394128
3172541739,10,11/23/2018,10.39.53 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-636,KG,106,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-16,11,099.18",,,,,8853853808,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,585,405,285,0.067523625,7.15750425
3172541778,10,11/23/2018,11.13.26 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-252,KG,42,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-6,12,818.42",,,,,8853856475,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,2.08358304
3172541780,10,11/23/2018,11.14.50 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-198,KG,33,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-5,01,568.60",,,,,8853853810,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,585,405,285,0.067523625,2.228279625
3172541748,10,11/23/2018,10.51.39 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-708,KG,177,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-18,68,077.35",,,,,8853824586,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,457,347,270,0.04281633,7.57849041
3172541775,10,11/23/2018,11.12.00 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-204,KG,34,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-5,16,767.65",,,,,8853856454,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,585,405,285,0.067523625,2.29580325
3172541762,10,11/23/2018,11.07.50 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,"-1,086.00",KG,181,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-26,40,955.54",,,,,8853853785,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,8.97925072
3172541749,10,11/23/2018,10.56.53 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-306,KG,51,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-7,44,136.66",,,,,8853824596,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,2.53006512
3172541749,20,11/23/2018,10.56.53 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-564,KG,94,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-13,71,545.98",,,,,8853824598,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,11,397,352,355,0.04960912,4.66325728
3172547816,10,12/18/2018,6.39.41 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-0.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,085.04",,,,,8853584869,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547819,10,12/18/2018,6.45.50 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-1,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-2,431.82",,,,,8853884964,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172547820,10,12/18/2018,6.47.48 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-3.25,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-8,575.22",,,,,8853883268,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,457,347,270,0.04281633,0.04281633
3172547820,20,12/18/2018,6.47.48 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-6,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-14,590.92",,,,,8853883268,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172547841,10,12/18/2018,7.14.35 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-28,KG,5,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-68,090.94",,,,,8853824596,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.2480456
3172547752,10,12/18/2018,5.32.27 AM,3715706,PRAGAT SHETKARI KENDRA,55712,10A,-20,L,2,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-43,989.79",,,,,8853796730,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,392,317,225,0.0279594,0.0559188
3172547799,10,12/18/2018,6.22.02 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-16,KG,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-40,530.79",,,,,8853824588,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.202570875
3172547825,10,12/18/2018,6.54.46 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-4,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-9,727.27",,,,,8853856475,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172547807,10,12/18/2018,6.32.46 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-1,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-2,329.17",,,,,8853518500,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172547818,10,12/18/2018,6.44.23 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-3,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-7,599.51",,,,,8853885326,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547831,10,12/18/2018,7.01.04 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-2.25,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-5,936.70",,,,,8853823153,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,457,347,270,0.04281633,0.04281633
3172547831,20,12/18/2018,7.01.04 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-0.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,266.58",,,,,8853823153,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547831,30,12/18/2018,7.01.04 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-3,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-7,295.45",,,,,8853823153,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172547827,10,12/18/2018,6.56.03 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-8.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-21,531.99",,,,,8853853810,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547802,10,12/18/2018,6.26.54 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-1,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-2,092.35",,,,,8853553693,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172547814,10,12/18/2018,6.36.20 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-0.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,208.06",,,,,8853523139,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547815,10,12/18/2018,6.37.39 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-0.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,085.04",,,,,8853549345,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547817,10,12/18/2018,6.42.40 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-0.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,208.06",,,,,8853518512,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547822,10,12/18/2018,6.51.56 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-5.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-14,511.90",,,,,8853853714,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,457,347,270,0.04281633,0.04281633
3172547803,10,12/18/2018,6.28.11 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-1,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-2,170.07",,,,,8853553866,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547804,10,12/18/2018,6.30.36 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-0.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,085.04",,,,,8853550383,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547823,10,12/18/2018,6.53.15 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-3,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-7,295.45",,,,,8853853770,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172547832,10,12/18/2018,7.02.56 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-9,KG,2,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-21,886.37",,,,,8853886250,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.09921824
3172547828,10,12/18/2018,6.58.09 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-18,KG,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-45,597.15",,,,,8853853808,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.202570875
3172547840,10,12/18/2018,7.10.28 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-3.5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-8,866.11",,,,,8853885499,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172547821,10,12/18/2018,6.49.33 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-15,KG,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-36,477.29",,,,,8853853785,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.14882736
3172547839,10,12/18/2018,7.09.00 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-54.5,KG,14,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-1,43,799.75",,,,,8853824586,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,457,347,270,0.04281633,0.59942862
3172547795,10,12/18/2018,6.18.25 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-23,KG,4,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-58,263.02",,,,,8853824592,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.2700945
3172550191,10,12/25/2018,10.17.49 AM,3715706,PRAGAT SHETKARI KENDRA,57585,21A,-8,L,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-59,886.52",,,,,8853853588,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,532,272,295,0.04268768,0.04268768
3172550192,10,12/25/2018,10.18.37 AM,3715706,PRAGAT SHETKARI KENDRA,57587,23A,-160,L,20,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-11,60,927.42",,,,,8853872281,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,357,287,355,0.036372945,0.7274589
3172551300,10,12/29/2018,11.53.38 AM,3715706,PRAGAT SHETKARI KENDRA,57587,23A,-8,L,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-58,046.38",,,,,8853872281,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,357,287,355,0.036372945,0.036372945
3172551420,10,12/31/2018,12.01.15 PM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-35,KG,6,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-85,113.67",,,,,8853853785,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.29765472
3172551421,10,12/31/2018,12.06.24 PM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-127.5,KG,32,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-3,36,412.23",,,,,8853824586,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,457,347,270,0.04281633,1.37012256
3172551417,10,12/31/2018,11.55.11 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-12,159.10",,,,,8853824596,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172551417,20,12/31/2018,11.55.11 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-12,159.10",,,,,8853824598,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172551414,10,12/31/2018,11.40.30 AM,3715706,PRAGAT SHETKARI KENDRA,54144,141A,-2,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-5,066.36",,,,,8853824588,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,585,405,285,0.067523625,0.067523625
3172551416,10,12/31/2018,11.51.23 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-3.75,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-9,894.48",,,,,8853853714,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,457,347,270,0.04281633,0.04281633
3172551415,10,12/31/2018,11.49.39 AM,3715706,PRAGAT SHETKARI KENDRA,54146,157A,-7.5,KG,2,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-19,788.96",,,,,8853823153,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,457,347,270,0.04281633,0.08563266
3172551419,10,12/31/2018,11.58.52 AM,3715706,PRAGAT SHETKARI KENDRA,54147,65A,-5,KG,1,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-12,159.10",,,,,8853856475,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,12,397,352,355,0.04960912,0.04960912
3172603437,10,8/14/2019,11.46.51 AM,3715706,PRAGAT SHETKARI KENDRA,1416059,127A,-30,L,3,ZY61,4704,Maharashtra Central,MH,27AADFP0261B1ZT,Return credit note,38089199,"-19,767.36",,,,,8840257323,Syngenta India Ltd - Akola,JALNA,431203,,,,,0,,,,,8,477,192,260,0.02381184,0.07143552
